source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for Android,"Since November 8th, Election Day, the Stock Market has posted $3.2 trillion in GAINS and consumer confidence is at a 15 year high. Jobs!",Thu Mar 02 11:00:41 +0000 2017,37270,175684,FALSE,837256338203881472
Twitter for Android,"Jeff Sessions is an honest man. He did not say anything wrong. He could have stated his response more accurately, but it was clearly not....",Fri Mar 03 02:22:49 +0000 2017,19804,102261,FALSE,837488402438176769
Twitter for Android,...intentional. This whole narrative is a way of saving face for Democrats losing an election that everyone thought they were supposed.....,Fri Mar 03 02:27:29 +0000 2017,17470,90273,FALSE,837489578193846278
Twitter for Android,"...to win. The Democrats are overplaying their hand. They lost the election, and now they have lost their grip on reality. The real story...",Fri Mar 03 02:35:33 +0000 2017,23200,109820,FALSE,837491607171629057
Twitter for Android,"...is all of the illegal leaks of classified and other information. It is a total ""witch hunt!""",Fri Mar 03 02:38:48 +0000 2017,18089,93134,FALSE,837492425283219458
Twitter for Android,"Nick Adams new book, Green Card Warrior, is a must read. The merit-based system is the way to go. Canada, Australia! @foxandfriends",Fri Mar 03 12:00:39 +0000 2017,13812,66624,FALSE,837633820417482754
Twitter for Android,It is so pathetic that the Dems have still not approved my full Cabinet.,Fri Mar 03 12:19:12 +0000 2017,27814,136744,FALSE,837638488656920576
Twitter for iPhone,"Weekly Address
Join me here: https://t.co/SEavQK5zy5 https://t.co/EnyXYeqgcp",Fri Mar 03 16:41:55 +0000 2017,10173,53969,FALSE,837704599704375296
Twitter for iPhone,We should start an immediate investigation into @SenSchumer and his ties to Russia and Putin. A total hypocrite! https://t.co/Ik3yqjHzsA,Fri Mar 03 17:54:30 +0000 2017,54593,150081,FALSE,837722869106880517
Twitter for iPhone,"I hear by demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it. https://t.co/qCDljfF3wN",Fri Mar 03 20:47:30 +0000 2017,41,93,FALSE,837766402937393155
Twitter for iPhone,We must fix our education system for our kids to Make America Great Again. Wonderful day at Saint Andrew in Orlando. https://t.co/OTJaHcvLzf,Fri Mar 03 20:48:21 +0000 2017,16510,83126,FALSE,837766616603586560
Twitter for iPhone,"I hearby demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it. https://t.co/qCDljfF3wN",Fri Mar 03 20:49:53 +0000 2017,11,4,FALSE,837767004236955649
Twitter for iPhone,"I hereby demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it. https://t.co/qCDljfF3wN",Fri Mar 03 21:02:23 +0000 2017,39957,121937,FALSE,837770149767827456
Twitter for iPhone,MAKE AMERICA GREAT AGAIN! https://t.co/kuQiZDz4rA,Fri Mar 03 22:13:10 +0000 2017,36635,122851,FALSE,837787963027144706
Twitter for Android,The first meeting Jeff Sessions had with the Russian Amb was set up by the Obama Administration under education program for 100 Ambs......,Sat Mar 04 11:26:47 +0000 2017,24412,88057,FALSE,837987684660412416
Twitter for Android,"Terrible! Just found out that Obama had my ""wires tapped"" in Trump Tower just before the victory. Nothing found. This is McCarthyism!",Sat Mar 04 11:35:20 +0000 2017,50573,143525,FALSE,837989835818287106
Twitter for Android,"Just out: The same Russian Ambassador that met Jeff Sessions visited the Obama White House 22 times, and 4 times last year alone.",Sat Mar 04 11:42:59 +0000 2017,37452,121080,FALSE,837991759045079040
Twitter for Android,"Is it legal for a sitting President to be ""wire tapping"" a race for president prior to an election? Turned down by court earlier. A NEW LOW!",Sat Mar 04 11:49:00 +0000 2017,36359,123508,FALSE,837993273679560704
Twitter for Android,"I'd bet a good lawyer could make a great case out of the fact that President Obama was tapping my phones in October, just prior to Election!",Sat Mar 04 11:52:54 +0000 2017,37162,131657,FALSE,837994257566863360
Twitter for Android,How low has President Obama gone to tapp my phones during the very sacred election process. This is Nixon/Watergate. Bad (or sick) guy!,Sat Mar 04 12:02:48 +0000 2017,52836,162336,FALSE,837996746236182529
Twitter for Android,"Arnold Schwarzenegger isn't voluntarily leaving the Apprentice, he was fired by his bad (pathetic) ratings, not by me. Sad end to great show",Sat Mar 04 13:19:29 +0000 2017,23117,106606,FALSE,838016045222854656
Twitter for Android,Is it true the DNC would not allow the FBI access to check server or other equipment after learning it was hacked? Can that be possible?,Sun Mar 05 11:32:22 +0000 2017,24515,96318,FALSE,838351476401520640
Twitter for Android,"Who was it that secretly said to Russian President, ""Tell Vladimir that after the election I'll have more flexibility?"" @foxandfriends",Sun Mar 05 11:40:20 +0000 2017,37134,126453,FALSE,838353481526312961
Twitter for iPhone,Thank you for the great rallies all across the country. Tremendous support. Make America Great Again!,Sun Mar 05 17:30:11 +0000 2017,30764,172217,FALSE,838441522546769923
Twitter for iPhone,"'President Trump Congratulates Exxon Mobil for Job-Creating Investment Program'
https://t.co/adBzWhtq8S",Mon Mar 06 21:19:04 +0000 2017,12846,70675,FALSE,838861512999649286
Twitter for iPhone,"Buy American &amp; hire American are the principals at the core of my agenda, which is: JOBS, JOBS, JOBS! Thank you @exxonmobil.",Mon Mar 06 21:21:32 +0000 2017,13723,65634,FALSE,838862131852369922
Twitter for iPhone,"45,000 construction &amp; manufacturing jobs in the U.S. Gulf Coast region. $20 billion investment. We are already winning again, America!",Mon Mar 06 21:22:15 +0000 2017,24663,116785,FALSE,838862312685637640
Twitter for iPhone,There is an incredible spirit of optimism sweeping the country right now—we're bringing back the JOBS! https://t.co/BNSLvKiEVj,Mon Mar 06 23:49:53 +0000 2017,25176,108591,FALSE,838899465390018560
Twitter for iPhone,"Buy American &amp; hire American are the principles at the core of my agenda, which is: JOBS, JOBS, JOBS! Thank you @exxonmobil.",Tue Mar 07 03:49:54 +0000 2017,16192,87209,FALSE,838959869772328960
Twitter for iPhone,"Thank you to @exxonmobil for your $20 billion investment that is creating more than 45,000 manufacturing &amp; construction jobs in the USA!",Tue Mar 07 03:50:49 +0000 2017,19379,99441,FALSE,838960097674002432
Twitter for Android,"122 vicious prisoners, released by the Obama Administration from Gitmo, have returned to the battlefield. Just another terrible decision!",Tue Mar 07 12:04:13 +0000 2017,22911,92823,FALSE,839084268991229952
Twitter for Android,Our wonderful new Healthcare Bill is now out for review and negotiation. ObamaCare is a complete and total disaster - is imploding fast!,Tue Mar 07 12:13:59 +0000 2017,15068,81473,FALSE,839086723552411648
Twitter for Android,"For eight years Russia ""ran over"" President Obama, got stronger and stronger, picked-off Crimea and added missiles. Weak! @foxandfriends",Tue Mar 07 13:13:20 +0000 2017,17573,78880,FALSE,839101660886614016
Twitter for Android,"Don't worry, getting rid of state lines, which will promote competition, will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends",Tue Mar 07 13:41:58 +0000 2017,16405,82197,FALSE,839108868584124417
Twitter for Android,I am working on a new system where there will be competition in the Drug Industry. Pricing for the American people will come way down!,Tue Mar 07 13:46:28 +0000 2017,23777,124413,FALSE,839110000870109184
Twitter for Android,"Don't let the FAKE NEWS tell you that there is big infighting in the Trump Admin. We are getting along great, and getting major things done!",Tue Mar 07 14:14:03 +0000 2017,25982,121937,FALSE,839116941956640768
Twitter for iPhone,I feel sure that my friend @RandPaul will come along with the new and great health care program because he knows Obamacare is a disaster!,Wed Mar 08 00:14:30 +0000 2017,15496,81422,FALSE,839268048313929729
Twitter for iPhone,I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.,Wed Mar 08 11:12:39 +0000 2017,23139,120999,FALSE,839433678275153921
Twitter for iPhone,"On International Women's Day, join me in honoring the critical role of women here in America &amp; around the world.",Wed Mar 08 11:13:44 +0000 2017,21689,115070,FALSE,839433951957696513
Twitter for Android,LinkedIn Workforce Report: January and February were the strongest consecutive months for hiring since August and September 2015,Wed Mar 08 12:11:25 +0000 2017,15769,84906,FALSE,839448469374894080
Twitter for iPhone,Met with @RepCummings today at the @WhiteHouse. Great discussion!,Wed Mar 08 23:50:25 +0000 2017,7824,54222,FALSE,839624377826230272
Twitter for iPhone,"Great news. We are only just beginning. Together, we are going to #MAGA! https://t.co/BSp685Q9Qf https://t.co/K7yeBZsf6r",Wed Mar 08 23:54:16 +0000 2017,21965,89867,FALSE,839625347524096000
Twitter for iPhone,RT @foxnation: .@realDonaldTrump's First Full Month in Office Sees Biggest Jobs Gain 'In Years': Report: https://t.co/rx4bgI1MWK,Thu Mar 09 13:13:54 +0000 2017,12324,0,TRUE,839826581354921984
Twitter for iPhone,"Despite what you hear in the press, healthcare is coming along great. We are talking to many groups and it will end in a beautiful picture!",Thu Mar 09 17:01:17 +0000 2017,21021,111369,FALSE,839883804315684864
Twitter for iPhone,'U.S. Consumer Comfort Just Reached Its Highest Level in a Decade' ➡️https://t.co/S8nZgmeMMV https://t.co/xC0piRa6eP,Thu Mar 09 22:36:27 +0000 2017,16144,67344,FALSE,839968149890076672
Twitter for iPhone,Honored to meet this years @SenateYouth delegates w/ @VP Pence in the East Room of the @WhiteHouse. Congratulations… https://t.co/oQIx7LybCV,Thu Mar 09 23:11:27 +0000 2017,10506,56480,FALSE,839976956703748096
Twitter for iPhone,"RT @foxandfriends: ""Never give up....that's the worst thing you could do. There's always a chance."" -Kyle Coddington's message to those als…",Fri Mar 10 13:32:05 +0000 2017,9419,0,TRUE,840193545046773760
Twitter for iPhone,"RT @DRUDGE_REPORT: GREAT AGAIN:  +235,000 https://t.co/GkockGNdtC",Fri Mar 10 13:45:02 +0000 2017,7724,0,TRUE,840196801009451009
Twitter for iPhone,"Weekly Address - 11:00 A.M. at the @WhiteHouse! #MAGA🇺🇸
➡️https://t.co/YSaPJnSX2i https://t.co/Gb8iTGzb6j",Fri Mar 10 15:40:53 +0000 2017,8650,42988,FALSE,840225958854561792
Twitter for iPhone,We are making great progress with healthcare. ObamaCare is imploding and will only get worse. Republicans coming together to get job done!,Sat Mar 11 14:39:07 +0000 2017,16563,103623,FALSE,840572799202783233
Twitter for iPhone,"RT @AmericaFirstPol: .@POTUS Trump led a historic journey to the White House. 50 days in, that historic journey continues. Take a look 👉 ht…",Sun Mar 12 12:36:59 +0000 2017,6868,0,TRUE,840904454836781056
Twitter for iPhone,"It is amazing how rude much of the media is to my very hard working representatives. Be nice, you will do much better!",Mon Mar 13 12:52:29 +0000 2017,19556,100557,FALSE,841270741060464648
Twitter for iPhone,"ObamaCare is imploding. It is a disaster and 2017 will be the worst year yet, by far! Republicans will come together and save the day.",Mon Mar 13 13:11:17 +0000 2017,10454,58300,FALSE,841275470796738560
Twitter for iPhone,Healthcare listening session w/ @VP &amp; @SecPriceMD. Watch: https://t.co/5ayQ4dr8Ip #ReadTheBill:… https://t.co/1cQI0ZBUv8,Mon Mar 13 17:20:15 +0000 2017,6846,39015,FALSE,841338126316511233
Twitter for iPhone,Proud to welcome our great Cabinet this afternoon for our first meeting. Unfortunately 4 seats were empty because S… https://t.co/bMYph832hF,Mon Mar 13 20:57:02 +0000 2017,15791,71930,FALSE,841392683625172992
Twitter for iPhone,"Meeting w/ Washington, D.C. @MayorBowser and Metro GM Paul Wiedefeld about incoming winter storm preparations here… https://t.co/mg0A4Hq3bD",Mon Mar 13 22:54:16 +0000 2017,8053,48515,FALSE,841422186573369345
Twitter for iPhone,"JOBS, JOBS, JOBS! https://t.co/wAkQMKdPXA",Tue Mar 14 15:00:25 +0000 2017,24676,99054,FALSE,841665325682827265
Twitter for iPhone,Great optimism in America – and the results will be even better! https://t.co/SYBl47CsZn,Tue Mar 14 16:12:22 +0000 2017,12406,62952,FALSE,841683431398469632
Twitter for iPhone,"Does anybody really believe that a reporter, who nobody ever heard of, ""went to his mailbox"" and found my tax returns? @NBCNews  FAKE NEWS!",Wed Mar 15 10:55:30 +0000 2017,25824,102694,FALSE,841966077005463553
Twitter for iPhone,"Can you imagine what the outcry would be if @SnoopDogg, failing career and all, had aimed and fired the gun at President Obama? Jail time!",Wed Mar 15 11:02:40 +0000 2017,40630,127012,FALSE,841967881516679168
Twitter for iPhone,"Will be going to Detroit, Michigan (love), today for a big meeting on bringing back car production to State &amp; U.S. Already happening!",Wed Mar 15 11:13:58 +0000 2017,14913,89398,FALSE,841970726341074945
Twitter for iPhone,"Looking forward to a big rally in Nashville, Tennessee, tonight. Big crowd of great people expected. Will be fun!",Wed Mar 15 11:29:05 +0000 2017,14352,84918,FALSE,841974528683192320
Twitter for iPhone,CEO's most optimistic since 2009. It will only get better as we continue to slash unnecessary regulations and when we begin our big tax cut!,Wed Mar 15 12:14:20 +0000 2017,14336,80595,FALSE,841985915778142209
Twitter for iPhone,I will be interviewed by @TuckerCarlson tonight at 9:00 P.M. on @FoxNews. Enjoy!,Wed Mar 15 20:55:52 +0000 2017,9500,59957,FALSE,842117164144431104
Twitter for iPhone,Thank you Andrew Jackson! #POTUS7 #USA🇺🇸 https://t.co/GToWsWXiNv,Wed Mar 15 23:25:25 +0000 2017,13334,66816,FALSE,842154802058543105
Twitter for iPhone,"In Nashville, Tennessee! Lets MAKE AMERICA GREAT AGAIN! https://t.co/m5UR4vv6UH",Thu Mar 16 00:03:23 +0000 2017,16683,86434,FALSE,842164356297175040
Twitter for iPhone,"Thank you Nashville, Tennessee! https://t.co/6snvQ0DzXN",Thu Mar 16 04:20:41 +0000 2017,15166,80319,FALSE,842229104434913280
Twitter for iPhone,A budget that puts #AmericaFirst must make safety its no. 1 priority—without safety there can be no prosperity: https://t.co/9lxx1iQo7m,Thu Mar 16 15:52:22 +0000 2017,14546,68627,FALSE,842403173742579714
Twitter for iPhone,"An honor to welcome the Taoiseach of Ireland, @EndaKennyTD to the @WhiteHouse today with @VP Pence. 🇺🇸🇮🇪 https://t.co/J3iTl2iSiQ",Thu Mar 16 20:09:38 +0000 2017,10786,53018,FALSE,842467917639913472
Twitter for iPhone,RT @USHCC: USHCC was delighted to host @IvankaTrump for a roundtable discussion w/ Hispanic women biz owners today in Washington #USHCCLegi…,Thu Mar 16 21:43:07 +0000 2017,7391,0,TRUE,842491443675611138
Twitter for iPhone,Great progress on healthcare. Improvements being made - Republicans coming together!,Thu Mar 16 21:54:02 +0000 2017,11256,70239,FALSE,842494190990901248
Twitter for iPhone,My representatives had a great meeting w/ the Hispanic Chamber of Commerce at the WH today. Look forward to tremendous growth &amp; future mtgs!,Thu Mar 16 22:43:32 +0000 2017,10595,64627,FALSE,842506649122279425
